,node,volatility,eign,closeness,betwness,centrality,community,density,name,type
113,638,2,0.0003115261417914475,0.08300674115800168,0.0,3,20,0.12660028449502134,"Koh, K.",outandin
186,237,2,0.00036423253044420216,0.08548224508815642,0.0,3,20,0.12660028449502134,"Czerwinski, M.",outgoing
275,923,2,4.523921151008215e-05,0.0710475979702493,0.0,3,20,0.12660028449502134,"Purchase, H.",outandin
276,1282,1,4.523921151008215e-05,0.0710475979702493,0.0,3,20,0.12660028449502134,"Wybrow, M.",
277,408,2,4.523921151008215e-05,0.0710475979702493,0.0,3,20,0.12660028449502134,"Goncu, C.",outandin
279,295,2,0.00041133505203572017,0.08445897696095013,0.0,3,20,0.12660028449502134,"Dumais, S.",outandin
348,778,2,0.0003498205857548216,0.08453681933602934,0.0,3,20,0.12660028449502134,"Mears, C.",outandin
122,1192,2,0.0008603908235139689,0.09264893836322408,0.0,4,20,0.12660028449502134,"Venolia, G.",outandin
123,320,2,0.0008603908235139689,0.09264893836322408,0.0,4,20,0.12660028449502134,"Fawcett, P.",outandin
303,573,2,0.0010191003626464521,0.09340371586516481,0.0,4,20,0.12660028449502134,"Johns, P.",outandin
434,529,2,8.351810450415106e-05,0.07001713662564263,0.0,4,20,0.12660028449502134,"Huh, J.",outandin
435,570,1,8.351810450415106e-05,0.07001713662564263,0.0,4,20,0.12660028449502134,"Jo, J.",incoming
436,873,2,8.351810450415106e-05,0.07001713662564263,0.0,4,20,0.12660028449502134,"Park, J.",outandin
185,932,2,0.0004787275721564678,0.08580210381626927,0.00023649541616237488,5,20,0.12660028449502134,"Ramos, G.",outandin
94,280,1,0.0008487187456263922,0.09283648682144924,0.0008778153388144611,6,20,0.12660028449502134,"Dork, M.",
111,1041,2,0.00033429290272326043,0.08323271232267862,0.0026042318767997997,6,20,0.12660028449502134,"Seo, J.",outgoing
112,617,2,0.00033429290272326043,0.08323271232267862,0.0026042318767997997,6,20,0.12660028449502134,"Kim, B.",outgoing
121,1212,1,0.001175459410666156,0.09359433569346107,5.564598027349998e-05,6,20,0.12660028449502134,"Walny, J.",incoming
201,7,1,0.0007783865649307718,0.08564187579793822,0.0008722507407871124,6,20,0.12660028449502134,"Adar, E.",incoming
274,755,1,0.00036215264377655417,0.08477120977781132,0.005233504444722674,6,20,0.12660028449502134,"Marriott, K.",
98,340,1,0.0007966690429668692,0.08572191493419798,0.0017278076874921748,7,20,0.12660028449502134,"Fisher, D.",
115,530,1,0.0007855204718020124,0.08572191493419798,0.0026334460164433872,7,20,0.12660028449502134,"Hullman, J.",incoming
100,291,1,0.0008130773595198877,0.08588244286478637,0.005233504444722674,9,20,0.12660028449502134,"Drucker, S.M.",incoming
92,167,0,0.0037845581841321014,0.11226737941198513,0.028190600490587924,13,20,0.12660028449502134,"Carpendale, S.",
109,680,1,0.0024483257093505188,0.10202719575038025,0.02106715620675806,15,20,0.12660028449502134,"Lee, B.",
75,492,1,0.002788085861105235,0.1043486336514128,0.04775781026563552,20,20,0.12660028449502134,"Henry Riche, N.",
344,983,2,6.245988325185458e-76,0.006679035250463821,0.0,1,21,0.47619047619047616,"Rufiange, S.",outandin
356,538,2,8.895896291297932e-76,0.007346938775510204,0.0,2,21,0.47619047619047616,"Im, J.",outandin
357,693,2,8.895896291297932e-76,0.007346938775510204,0.0,2,21,0.47619047619047616,"Leung, R.",outandin
77,193,4,1.5451174286836853e-75,0.008163265306122448,0.0,3,21,0.47619047619047616,"Chiricota, Y.",outandin
79,583,2,1.5451174286836853e-75,0.008163265306122448,0.0,3,21,0.47619047619047616,"Jurisica, I.",outgoing
80,1197,2,1.5451174286836853e-75,0.008163265306122448,0.0,3,21,0.47619047619047616,"Viau, C.",outandin
78,773,2,2.0968148738773628e-75,0.012244897959183673,9.181586745127498e-05,6,21,0.47619047619047616,"McGuffin, M.J.",outgoing
240,1139,2,8.640120148035545e-06,0.019530802975395768,0.0,1,22,0.20075757575757575,"Tanahashi, Y.",outandin
256,1264,1,4.561357938708874e-05,0.021109049680478255,0.0,1,22,0.20075757575757575,"Wongsuphasawat, K.",incoming
310,1306,2,7.983088574133421e-05,0.02612244897959184,0.0,2,22,0.20075757575757575,"Yuan, G.",outandin
271,739,2,1.0888135832627493e-05,0.019902818270165212,0.0,3,22,0.20075757575757575,"Ma, J.",outandin
272,706,2,1.0888135832627493e-05,0.019902818270165212,0.0,3,22,0.20075757575757575,"Liao, I.",outandin
273,359,2,1.0888135832627493e-05,0.019902818270165212,0.0,3,22,0.20075757575757575,"Frazier, J.",outandin
430,1233,2,0.0002942193016917305,0.029024943310657598,0.0,3,22,0.20075757575757575,"Wei, H.",outandin
431,1280,2,0.0002942193016917305,0.029024943310657598,0.0,3,22,0.20075757575757575,"Wu, Z.",outandin
378,718,2,0.0002804885248085844,0.03215070643642073,0.0,4,22,0.20075757575757575,"Liu, M.",outandin
379,720,2,0.0002804885248085844,0.03215070643642073,0.0,4,22,0.20075757575757575,"Liu, Y.",outandin
380,1231,2,0.0002804885248085844,0.03215070643642073,0.0,4,22,0.20075757575757575,"Wei, E.",outandin
107,1123,2,0.00043758536116289575,0.03028689736764271,0.0,5,22,0.20075757575757575,"Sun, J.",outandin
108,712,2,0.00043758536116289575,0.03028689736764271,0.0,5,22,0.20075757575757575,"Lin, Y.-R.",outandin
280,1290,2,0.0005400230922749782,0.029854227405247815,0.0,5,22,0.20075757575757575,"Xu, P.",outandin
281,185,1,0.0005400230922749782,0.029854227405247815,0.0,5,22,0.20075757575757575,"Chen, W.",incoming
323,711,2,0.00043703010608822635,0.029854227405247815,0.0,5,22,0.20075757575757575,"Lin, Y.",outandin
324,1124,2,0.00043703010608822635,0.029854227405247815,0.0,5,22,0.20075757575757575,"Sun, X.",outandin
325,674,2,0.00043703010608822635,0.029854227405247815,0.0,5,22,0.20075757575757575,"Lazer, D.",outandin
82,1232,2,0.0005955770589916452,0.03317136378360868,0.0,6,22,0.20075757575757575,"Wei, F.",outandin
84,1319,2,0.0005955770589916452,0.03317136378360868,0.0,6,22,0.20075757575757575,"Zhou, H.",outgoing
87,48,2,0.0005955770589916452,0.03317136378360868,0.0,6,22,0.20075757575757575,"Au, N.",outandin
105,412,2,0.00044185354362339264,0.030732292917166868,0.00025875380827177494,6,22,0.20075757575757575,"Gotz, D.",outandin
239,740,1,8.369585890955087e-05,0.02749731471535983,0.0009598931597178749,6,22,0.20075757575757575,"Ma, K.-L.",
127,1137,2,0.0007015401548325663,0.030732292917166868,0.0,7,22,0.20075757575757575,"Tan, L.",outandin
129,1081,2,0.0007015401548325663,0.030732292917166868,0.0,7,22,0.20075757575757575,"Song, Y.",outandin
130,381,2,0.0007015401548325663,0.030732292917166868,0.0,7,22,0.20075757575757575,"Gao, Z.",outandin
131,1168,2,0.0007015401548325663,0.030732292917166868,0.0,7,22,0.20075757575757575,"Tong, X.",outandin
106,162,1,0.0005602675267753723,0.03166357452071738,3.338758816409999e-05,8,22,0.20075757575757575,"Cao, N.",incoming
128,1053,1,0.0008026029138478701,0.03166357452071738,1.6693794082049997e-05,9,22,0.20075757575757575,"Shi, C.",incoming
86,1279,1,0.0006896168306310363,0.03869992441421013,0.0013647176662075872,11,22,0.20075757575757575,"Wu, Y.",incoming
85,234,1,0.0010893830489296103,0.03869992441421013,0.00036169887177774996,15,22,0.20075757575757575,"Cui, W.",
83,926,1,0.0013326665935791888,0.0435374149659864,0.0008458189001572001,20,22,0.20075757575757575,"Qu, H.",
81,719,1,0.0014664664841802788,0.0485999050783104,0.0016179068764520126,25,22,0.20075757575757575,"Liu, S.",
20,1106,3,0.0010198561671302543,0.06774183824194374,0.0,2,23,0.12310606060606061,"Storey, M.",outandin
21,417,2,0.0010198561671302543,0.06774183824194374,0.0,2,23,0.12310606060606061,"Grammel, L.",outandin
22,1127,2,0.0010198561671302543,0.06774183824194374,0.0,2,23,0.12310606060606061,"Swindells, C.",outgoing
23,1175,2,0.0010198561671302543,0.06774183824194374,0.0,2,23,0.12310606060606061,"Tsang, H.Y.",outandin
386,333,2,0.007734039752613152,0.07893498191014789,0.0,2,23,0.12310606060606061,"Ferstay, J.A.",outandin
387,834,2,0.007734039752613152,0.07893498191014789,0.0,2,23,0.12310606060606061,"Nielsen, C.B.",outgoing
8,250,2,0.061554785856123596,0.09368993767067604,0.0,3,23,0.12310606060606061,"DePace, A.",outandin
88,78,1,0.0022690607193466485,0.06860317799520707,0.0,3,23,0.12310606060606061,"Baur, D.",incoming
89,1036,2,0.0022690607193466485,0.06860317799520707,0.0,3,23,0.12310606060606061,"Seiffert, F.",outandin
91,111,2,0.0022690607193466485,0.06860317799520707,0.0,3,23,0.12310606060606061,"Boring, S.",outandin
282,358,2,0.009810749566496189,0.07996726153408182,0.0,3,23,0.12310606060606061,"Frank, A.",outandin
328,89,2,0.00033701250422629107,0.059598732280436544,0.0,3,23,0.12310606060606061,"Berger, W.",outgoing
329,435,2,0.00033701250422629107,0.059598732280436544,0.0,3,23,0.12310606060606061,"GrÃ¶ller, M.E.",outgoing
330,605,2,0.00033701250422629107,0.059598732280436544,0.0,3,23,0.12310606060606061,"Kehrer, J.",outandin
332,135,1,0.008700135364352938,0.07900297069732286,0.0,3,23,0.12310606060606061,"Brehmer, M.",incoming
418,13,2,0.008173593413365904,0.07812815074922644,0.0,3,23,0.12310606060606061,"Agutter, J.",outgoing
419,768,2,0.008173593413365904,0.07812815074922644,0.0,3,23,0.12310606060606061,"Mazur, D.",outandin
420,774,2,0.008173593413365904,0.07812815074922644,0.0,3,23,0.12310606060606061,"McKenna, S.",outandin
464,539,2,0.008700135364352938,0.07900297069732286,0.0,3,23,0.12310606060606061,"Ingram, S.",outandin
465,1108,2,0.008700135364352938,0.07900297069732286,0.0,3,23,0.12310606060606061,"Stray, J.",outandin
408,613,2,0.0014770767260277673,0.06789226423359869,0.0,4,23,0.12310606060606061,"Khot, R.A.",outandin
409,1011,2,0.0014770767260277673,0.06789226423359869,0.0,4,23,0.12310606060606061,"Sauka, F.",outandin
410,1116,2,0.0014770767260277673,0.06789226423359869,0.0,4,23,0.12310606060606061,"Stusak, S.",outandin
411,1130,2,0.0014770767260277673,0.06789226423359869,0.0,4,23,0.12310606060606061,"Tabard, A.",outandin
486,143,2,0.00260607322357294,0.0688090389944425,0.0,4,23,0.12310606060606061,"Bruckner, S.",outandin
487,486,2,0.00260607322357294,0.0688090389944425,0.0,4,23,0.12310606060606061,"Heinzl, C.",outandin
488,818,3,0.00260607322357294,0.0688090389944425,0.0,4,23,0.12310606060606061,"MÃ¶ller, T.",incoming
19,1170,1,0.009184273896948411,0.0801769658912516,0.006978005926296899,6,23,0.12310606060606061,"Tory, M.",
6,786,1,0.06543337476852377,0.09504916992703819,0.01354284044906306,7,23,0.12310606060606061,"Meyer, M.",
283,155,2,0.010347601901852401,0.08024711196814684,0.006944618338132799,7,23,0.12310606060606061,"Butz, A.",outandin
331,907,1,0.0026979401251178386,0.06896424735307657,0.005233504444722674,7,23,0.12310606060606061,"Piringer, H.",
5,816,0,0.06964858529371591,0.09634711027268052,0.03392596302324611,12,23,0.12310606060606061,"Munzner, T.",
90,1033,1,0.018164874785400298,0.0813142278187871,0.017344852051249946,12,23,0.12310606060606061,"Sedlmair, M.",incoming
125,413,2,7.623876500732892e-08,0.04957970215113072,0.0,1,24,0.24166666666666667,"Gou, L.",outandin
104,684,2,9.781119346743156e-06,0.06312625531974662,0.0,2,24,0.24166666666666667,"Legrady, G.",outandin
136,655,2,4.7505329585547385e-05,0.07308561671680625,0.0,3,24,0.24166666666666667,"Kuchera-Morin, J.",outandin
263,178,2,7.558588096714529e-07,0.05592832254853161,0.0,3,24,0.24166666666666667,"Che, L.",outandin
345,440,2,1.3131705133270096e-06,0.05579224390486122,0.0,3,24,0.24166666666666667,"Guo, C.",outandin
347,1222,1,1.3131705133270094e-06,0.05579224390486122,0.0,3,24,0.24166666666666667,"Wang, Z.",incoming
473,911,2,9.774930576636094e-08,0.04968713379176156,0.0,3,24,0.24166666666666667,"Polk, T.",outandin
474,1294,2,9.774930576636094e-08,0.04968713379176156,0.0,3,24,0.24166666666666667,"Yang, J.",outgoing
475,1318,2,9.774930576636094e-08,0.04968713379176156,0.0,3,24,0.24166666666666667,"Zhao, Y.",outandin
102,351,2,4.839409760635951e-05,0.07314389870780849,0.0008305162555819873,4,24,0.24166666666666667,"Forbes, A.G.",outandin
126,1313,1,7.627863225809701e-07,0.05596244599120918,0.0017611952756562748,4,24,0.24166666666666667,"Zhang, X.",incoming
346,946,1,5.808165013347169e-06,0.06360780095672111,0.0016860732022870497,4,24,0.24166666666666667,"Ren, D.",incoming
103,511,2,4.946862340294867e-05,0.07379118984681564,0.01928550561328826,6,24,0.24166666666666667,"Hollerer, T.",outandin
135,25,2,0.0003774414799927081,0.08669418618108869,0.02466508075622887,6,24,0.24166666666666667,"Alper, B.",outandin
264,524,2,7.825050933149744e-07,0.056030817947215546,0.005233504444722674,6,24,0.24166666666666667,"Hu, Y.",outandin
262,1307,2,6.0172610632573005e-06,0.06391808291260756,0.013663870456157924,7,24,0.24166666666666667,"Yuan, X.",outgoing
117,918,2,2.177962687603559e-82,0.006122448979591836,0.0,3,25,1.0,"Pretorius, A.J.",outgoing
118,133,2,2.177962687603559e-82,0.006122448979591836,0.0,3,25,1.0,"Bray, M.",outandin
119,168,2,2.177962687603559e-82,0.006122448979591836,0.0,3,25,1.0,"Carpenter, A.E.",outandin
120,982,2,2.177962687603559e-82,0.006122448979591836,0.0,3,25,1.0,"Ruddle, R.A.",outandin
164,203,2,5.078610967128552e-05,0.05150053283525651,0.0,1,26,0.21637426900584794,"Claessen, J.H.T.",outandin
422,1339,2,5.078610967128552e-05,0.05150053283525651,0.0,1,26,0.21637426900584794,"van der Corput, P.",outandin
443,1338,2,5.078610967128552e-05,0.05150053283525651,0.0,1,26,0.21637426900584794,"van den Elzen, S.",outandin
153,450,2,0.009333361581267949,0.07643537414965987,0.0,2,26,0.21637426900584794,"Hadlak, S.",outandin
237,270,1,5.642558945364999e-05,0.05152946571887182,0.0,2,26,0.21637426900584794,"Dinkla, K.",incoming
238,1241,2,5.642558945364999e-05,0.05152946571887182,0.0,2,26,0.21637426900584794,"Westenberg, M.A.",outandin
266,354,1,0.00017059638775579838,0.057687074829931975,0.0,2,26,0.21637426900584794,"Forsell, C.",
267,571,1,0.00017059638775579838,0.057687074829931975,0.0,2,26,0.21637426900584794,"Johansson, J.",
326,487,2,0.010369773007691275,0.07649912341917585,0.0,3,26,0.21637426900584794,"Heitzler, M.",outandin
327,837,4,0.010369773007691275,0.07649912341917585,0.0,3,26,0.21637426900584794,"Nocke, T.",outandin
190,1012,1,0.0004840403946157718,0.058236475542598,0.0,5,26,0.21637426900584794,"Scheepens, R.",incoming
191,1248,2,0.0004840403946157718,0.058236475542598,0.0,5,26,0.21637426900584794,"Willems, N.",outandin
192,1337,2,0.0004840403946157718,0.058236475542598,0.0,5,26,0.21637426900584794,"van de Wetering, H.",incoming
265,1165,2,0.0015362989400010544,0.06646554273883468,0.0035056967572304996,5,26,0.21637426900584794,"Tominski, C.",outgoing
154,1028,4,0.011663357120277279,0.07746828461114176,0.023145945494762322,7,26,0.21637426900584794,"Schumann, H.",outandin
193,35,2,0.001683413808258916,0.06680440566612661,0.007587329410291724,7,26,0.21637426900584794,"Andrienko, G.",outandin
194,36,2,0.001683413808258916,0.06680440566612661,0.007587329410291724,7,26,0.21637426900584794,"Andrienko, N.",outandin
124,1026,2,0.08172121814426835,0.09135702089600782,0.02915571136430032,8,26,0.21637426900584794,"Schulz, H.",outandin
163,1336,0,0.0005081383884925907,0.058421942025217735,0.008714160510830099,10,26,0.21637426900584794,"van Wijk, J.J.",
132,19,2,2.2352335083213825e-105,0.004081632653061225,0.0,2,27,1.0,"Albuquerque, G.",outandin
133,731,2,2.2352335083213825e-105,0.004081632653061225,0.0,2,27,1.0,"Lowe, T.",outandin
134,747,2,2.2352335083213825e-105,0.004081632653061225,0.0,2,27,1.0,"Magnor, M.",outandin
421,641,2,0.00017554561905685522,0.0729113266928393,0.0,1,28,0.225,"Kondo, B.",outandin
142,17,1,3.406727199632959e-05,0.0681444643236195,0.0,2,28,0.225,"Albers Szafir, D.",incoming
143,259,2,3.406727199632959e-05,0.0681444643236195,0.0,2,28,0.225,"Dewey, C.",outandin
385,375,2,0.011938503148480094,0.09820390683039812,0.0,2,28,0.225,"Gali, G.",outandin
169,904,2,0.0017388684867421717,0.08743798758779013,0.0,3,28,0.225,"Pietriga, E.",outandin
368,220,1,0.0003005993871959085,0.08059969154621427,0.0,3,28,0.225,"Correll, M.",incoming
370,842,2,0.0003005993871959085,0.08059969154621427,0.0,3,28,0.225,"Nothelfer, C.",outandin
468,176,1,0.00029982603706198765,0.08045828857858933,0.0,3,28,0.225,"Chang, R.",
469,470,1,0.00029982603706198765,0.08045828857858933,0.0,3,28,0.225,"Harrison, L.",incoming
470,1293,2,0.00029982603706198765,0.08045828857858933,0.0,3,28,0.225,"Yang, F.",outandin
167,1315,2,0.001898463320127293,0.0876050133520457,5.564598027349999e-06,4,28,0.225,"Zhao, J.",outandin
170,62,2,0.0018984633201272931,0.0876050133520457,5.564598027349999e-06,4,28,0.225,"Balakrishnan, R.",outgoing
257,212,1,0.0017564134817671128,0.0876050133520457,0.0017611952756562748,4,28,0.225,"Collins, C.",
144,397,1,0.00030679038251942877,0.08074159241161254,0.0035056967572304996,5,28,0.225,"Gleicher, M.",incoming
168,188,2,0.013601241451523433,0.10919339164237124,0.01613218702613974,8,28,0.225,"Chevalier, F.",outandin
369,357,1,0.002400236630102447,0.09852035336153796,0.013747339426568172,8,28,0.225,"Franconeri, S.",incoming
155,863,2,1.477382086158093e-64,0.00816326530612245,0.0,4,29,1.0,"Paiva, J.G.",outandin
156,343,2,1.477382086158093e-64,0.00816326530612245,0.0,4,29,1.0,"Florian, L.",outandin
157,884,2,1.477382086158093e-64,0.00816326530612245,0.0,4,29,1.0,"Pedrini, H.",outandin
158,1150,2,1.477382086158093e-64,0.00816326530612245,0.0,4,29,1.0,"Telles, G.P.",outandin
159,792,2,1.477382086158093e-64,0.00816326530612245,0.0,4,29,1.0,"Minghim, R.",outgoing
161,1221,1,8.882418535345986e-138,0.0020408163265306124,0.0,1,30,1.0,"Wang, Y.",
162,190,2,8.882418535345986e-138,0.0020408163265306124,0.0,1,30,1.0,"Chi, M.",outandin
165,965,2,8.882418535345986e-138,0.0020408163265306124,0.0,1,31,1.0,"Rodgers, J.",outandin
166,73,1,8.882418535345986e-138,0.0020408163265306124,0.0,1,31,1.0,"Bartram, L.",incoming
182,1042,2,2.5820825040969164e-64,0.005668934240362812,0.0,1,32,0.7333333333333333,"Sering, L.",outandin
222,337,2,9.949818182628402e-64,0.008503401360544217,0.0,4,32,0.7333333333333333,"Fink, M.",outandin
223,1024,2,9.949818182628402e-64,0.008503401360544217,0.0,4,32,0.7333333333333333,"Schulz, A.",outandin
224,1088,2,9.949818182628402e-64,0.008503401360544217,0.0,4,32,0.7333333333333333,"Spoerhase, J.",outandin
225,1260,2,9.949818182628402e-64,0.008503401360544217,0.0,4,32,0.7333333333333333,"Wolff, A.",outandin
181,474,2,1.0460982547122621e-63,0.01020408163265306,3.3387588164099995e-05,5,32,0.7333333333333333,"Haunert, J.",outandin
207,389,2,1.477382086158093e-64,0.00816326530612245,0.0,4,33,1.0,"Geng, Z.",outandin
208,886,2,1.477382086158093e-64,0.00816326530612245,0.0,4,33,1.0,"Peng, Z.",outandin
209,673,2,1.477382086158093e-64,0.00816326530612245,0.0,4,33,1.0,"Laramee, R.S.",outgoing
210,960,1,1.477382086158093e-64,0.00816326530612245,0.0,4,33,1.0,"Roberts, J.C.",incoming
211,1210,2,1.477382086158093e-64,0.00816326530612245,0.0,4,33,1.0,"Walker, R.",outandin
217,1289,2,1.477382086158093e-64,0.00816326530612245,0.0,4,34,1.0,"Xu, K.",outandin
218,971,2,1.477382086158093e-64,0.00816326530612245,0.0,4,34,1.0,"Rooney, C.",outandin
219,877,2,1.477382086158093e-64,0.00816326530612245,0.0,4,34,1.0,"Passmore, P.",outandin
220,456,2,1.477382086158093e-64,0.00816326530612245,0.0,4,34,1.0,"Ham, D.",outandin
221,828,2,1.477382086158093e-64,0.00816326530612245,0.0,4,34,1.0,"Nguyen, P.H.",outandin
232,77,2,8.882418535345986e-138,0.0020408163265306124,0.0,1,35,1.0,"Baudel, T.",outandin
233,140,2,8.882418535345986e-138,0.0020408163265306124,0.0,1,35,1.0,"Broeskema, B.",outandin
234,906,2,2.2352335083213825e-105,0.004081632653061225,0.0,2,36,1.0,"Pilhofer, A.",outandin
235,426,2,2.2352335083213825e-105,0.004081632653061225,0.0,2,36,1.0,"Gribov, A.",outandin
236,1183,2,2.2352335083213825e-105,0.004081632653061225,0.0,2,36,1.0,"Unwin, A.",outandin
244,621,1,1.477382086158093e-64,0.00816326530612245,0.0,4,37,1.0,"Kim, S.-H.",incoming
245,278,2,1.477382086158093e-64,0.00816326530612245,0.0,4,37,1.0,"Dong, Z.",outandin
246,1285,2,1.477382086158093e-64,0.00816326530612245,0.0,4,37,1.0,"Xian, H.",outandin
247,1184,2,1.477382086158093e-64,0.00816326530612245,0.0,4,37,1.0,"Upatising, B.",outandin
248,1302,1,1.477382086158093e-64,0.00816326530612245,0.0,4,37,1.0,"Yi, J.S.",
251,1188,2,1.477382086158093e-64,0.00816326530612245,0.0,4,38,1.0,"Vande Moere, A.",outandin
252,1166,2,1.477382086158093e-64,0.00816326530612245,0.0,4,38,1.0,"Tomitsch, M.",outandin
253,1255,2,1.477382086158093e-64,0.00816326530612245,0.0,4,38,1.0,"Wimmer, C.",outandin
254,199,2,1.477382086158093e-64,0.00816326530612245,0.0,4,38,1.0,"Christoph, B.",outandin
255,423,2,1.477382086158093e-64,0.00816326530612245,0.0,4,38,1.0,"Grechenig, T.",outandin
260,468,2,8.882418535345986e-138,0.0020408163265306124,0.0,1,39,1.0,"Haroz, S.",outandin
261,1243,2,8.882418535345986e-138,0.0020408163265306124,0.0,1,39,1.0,"Whitney, D.",outandin
297,107,2,5.480776614874453e-50,0.01020408163265306,0.0,5,40,1.0,"Block, F.",outandin
298,515,2,5.480776614874453e-50,0.01020408163265306,0.0,5,40,1.0,"Horn, M.S.",outandin
299,902,2,5.480776614874453e-50,0.01020408163265306,0.0,5,40,1.0,"Phillips, B.C.",outandin
300,263,2,5.480776614874453e-50,0.01020408163265306,0.0,5,40,1.0,"Diamond, J.",outandin
301,314,2,5.480776614874453e-50,0.01020408163265306,0.0,5,40,1.0,"Evans, E.M.",outandin
302,1050,2,5.480776614874453e-50,0.01020408163265306,0.0,5,40,1.0,"Shen, C.",outandin
304,741,1,5.480776614874453e-50,0.01020408163265306,0.0,5,41,1.0,"MacEachren, A.M.",outgoing
305,977,2,5.480776614874453e-50,0.01020408163265306,0.0,5,41,1.0,"Roth, R.E.",outandin
306,846,2,5.480776614874453e-50,0.01020408163265306,0.0,5,41,1.0,"O'Brien, J.",outandin
307,698,2,5.480776614874453e-50,0.01020408163265306,0.0,5,41,1.0,"Li, B.",outgoing
308,1128,2,5.480776614874453e-50,0.01020408163265306,0.0,5,41,1.0,"Swingley, D.",outandin
309,373,2,5.480776614874453e-50,0.01020408163265306,0.0,5,41,1.0,"Gahegan, M.",outandin
415,457,2,2.976978799262726e-11,0.014577259475218658,0.0,6,42,0.8545454545454545,"Hamann, B.",outandin
416,585,2,2.976978799262726e-11,0.014577259475218658,0.0,6,42,0.8545454545454545,"Jusufi, I.",outandin
311,668,2,4.0105625153974565e-11,0.017006802721088433,0.0,8,42,0.8545454545454545,"Landge, A.G.",outandin
312,695,2,4.0105625153974565e-11,0.017006802721088433,0.0,8,42,0.8545454545454545,"Levine, J.A.",outandin
317,669,2,4.0105625153974565e-11,0.017006802721088433,0.0,8,42,0.8545454545454545,"Langer, S.H.",outandin
319,876,1,4.0105625153974565e-11,0.017006802721088433,0.0,8,42,0.8545454545454545,"Pascucci, V.",incoming
313,98,2,4.620567988863207e-11,0.02040816326530612,1.3355035265639999e-05,10,42,0.8545454545454545,"Bhatele, A.",outandin
314,543,2,4.620567988863207e-11,0.02040816326530612,1.3355035265639999e-05,10,42,0.8545454545454545,"Isaacs, K.E.",outandin
315,376,2,4.620567988863207e-11,0.02040816326530612,1.3355035265639999e-05,10,42,0.8545454545454545,"Gamblin, T.",outandin
316,1027,2,4.620567988863207e-11,0.02040816326530612,1.3355035265639999e-05,10,42,0.8545454545454545,"Schulz, M.",outandin
318,136,1,4.620567988863207e-11,0.02040816326530612,1.3355035265639999e-05,10,42,0.8545454545454545,"Bremer, P.-T.",incoming
320,1172,2,2.2352335083213825e-105,0.004081632653061225,0.0,2,43,1.0,"Trimm, D.",outandin
321,951,2,2.2352335083213825e-105,0.004081632653061225,0.0,2,43,1.0,"Rheingans, P.",outgoing
322,1332,2,2.2352335083213825e-105,0.004081632653061225,0.0,2,43,1.0,"desJardins, M.",outgoing
334,61,2,2.2352335083213825e-105,0.004081632653061225,0.0,2,44,1.0,"Bakke, E.",outandin
335,595,2,2.2352335083213825e-105,0.004081632653061225,0.0,2,44,1.0,"Karger, D.R.",outandin
336,791,2,2.2352335083213825e-105,0.004081632653061225,0.0,2,44,1.0,"Miller, R.C.",outandin
359,516,1,2.177962687603559e-82,0.006122448979591836,0.0,3,45,1.0,"HornbÃ¦k, K.",incoming
360,552,2,2.177962687603559e-82,0.006122448979591836,0.0,3,45,1.0,"Jakobsen, M.R.",outandin
361,634,2,2.177962687603559e-82,0.006122448979591836,0.0,3,45,1.0,"Knudsen, S.",outandin
362,995,2,2.177962687603559e-82,0.006122448979591836,0.0,3,45,1.0,"Sahlemariam Haile, Y.",outandin
366,685,1,8.882418535345986e-138,0.0020408163265306124,0.0,1,46,1.0,"Lehmann, D.J.",incoming
367,1154,1,8.882418535345986e-138,0.0020408163265306124,0.0,1,46,1.0,"Theisel, H.",incoming
390,525,2,8.882418535345986e-138,0.0020408163265306124,0.0,1,47,1.0,"Hua, J.",outgoing
391,1132,2,8.882418535345986e-138,0.0020408163265306124,0.0,1,47,1.0,"Taimouri, V.",outandin
392,437,2,2.177962687603559e-82,0.006122448979591836,0.0,3,48,1.0,"Guerra-Gomez, J.",outandin
393,860,2,2.177962687603559e-82,0.006122448979591836,0.0,3,48,1.0,"Pack, M.L.",outandin
394,909,2,2.177962687603559e-82,0.006122448979591836,0.0,3,48,1.0,"Plaisant, C.",outgoing
395,1056,1,2.177962687603559e-82,0.006122448979591836,0.0,3,48,1.0,"Shneiderman, B.",outgoing
397,378,2,2.177962687603559e-82,0.006122448979591836,0.0,3,49,1.0,"Ganger, G.R.",outandin
398,769,2,2.177962687603559e-82,0.006122448979591836,0.0,3,49,1.0,"Mazurek, M.L.",outandin
399,1001,2,2.177962687603559e-82,0.006122448979591836,0.0,3,49,1.0,"Sambasivan, R.R.",outandin
400,1045,2,2.177962687603559e-82,0.006122448979591836,0.0,3,49,1.0,"Shafer, I.",outandin
413,980,1,8.882418535345986e-138,0.0020408163265306124,0.0,1,50,1.0,"Rubio-Sanchez, M.",incoming
414,1002,1,8.882418535345986e-138,0.0020408163265306124,0.0,1,50,1.0,"Sanchez, A.",incoming
