node,volatility,eign,closeness,betwness,centrality,community,density,name,type
1319,2,0.00467189292931727,0.051278531499996186,0.002195080767715427,7,7,0.3235294117647059,"Zhou, H.",incoming
704,2,0.00454713448843524,0.05140672782874617,0.005853548713907806,8,7,0.3235294117647059,"Li, X.",outandin
1263,1,0.016446704601325277,0.06174982321771312,0.014652633158852553,9,7,0.3235294117647059,"Wong, P.C.",outgoing
126,2,0.007940301591011105,0.060124827869878564,0.0,1,3,0.28104575163398693,"Boyd, D.",outandin
119,2,0.007940301591011105,0.060124827869878564,0.0,1,3,0.28104575163398693,"Bostock, M.",incoming
1249,1,0.00961157134743249,0.060301147013191995,0.0,2,3,0.28104575163398693,"Willett, W.",incoming
1287,2,0.001185140315159168,0.044994947771331444,0.0,3,3,0.28104575163398693,"Xiao, L.",outandin
901,2,0.001185140315159168,0.044994947771331444,0.0,3,3,0.28104575163398693,"Phan, D.",outandin
1301,2,0.001185140315159168,0.044994947771331444,0.0,3,3,0.28104575163398693,"Yeh, R.",outandin
12,2,0.012471478335145275,0.06269113149847094,0.00012194893153974595,4,3,0.28104575163398693,"Agrawala, M.",incoming
744,2,0.012100646474593878,0.0646625507279826,0.0072231290219695685,4,3,0.28104575163398693,"Mackinlay, J.D.",outgoing
1104,1,0.012100646474593878,0.0646625507279826,0.0072231290219695685,4,3,0.28104575163398693,"Stolte, C.",outgoing
1278,2,0.002151322007694045,0.045093620902408926,0.0,4,3,0.28104575163398693,"Wu, L.",outandin
630,2,0.002939064437329735,0.045292271214754334,0.0,6,3,0.28104575163398693,"Klingner, J.",outgoing
277,2,0.002939064437329735,0.045292271214754334,0.0,6,3,0.28104575163398693,"Dong, X.",outandin
455,2,0.002939064437329735,0.045292271214754334,0.0,6,3,0.28104575163398693,"Halevy, A.",outandin
482,1,0.05925277589526747,0.07878425720880639,0.02143486988987073,7,3,0.28104575163398693,"Heer, J.",incoming
1135,1,0.0031932973326225396,0.04539225415341826,1.407103056227838e-05,7,3,0.28104575163398693,"Talbot, J.",incoming
174,2,0.0031932973326225396,0.04539225415341826,1.407103056227838e-05,7,3,0.28104575163398693,"Chan, B.",outandin
159,2,0.0031932973326225396,0.04539225415341826,1.407103056227838e-05,7,3,0.28104575163398693,"Cammarano, M.",outandin
462,1,0.006473363262414678,0.054398653787032986,0.013916249226093318,12,3,0.28104575163398693,"Hanrahan, P.",
64,2,1.373738114678468e-10,0.022018348623853212,0.0,2,5,0.2573099415204678,"Balzer, M.",outandin
122,2,1.373738114678468e-10,0.022018348623853212,0.0,2,5,0.2573099415204678,"Bottger, J.",outandin
1020,3,3.255070763142364e-10,0.028309305373525554,0.0,3,5,0.2573099415204678,"Schreck, T.",outandin
464,1,3.255070763142364e-10,0.028309305373525554,0.0,3,5,0.2573099415204678,"Hao, M.C.",outgoing
249,1,3.255070763142364e-10,0.028309305373525554,0.0,3,5,0.2573099415204678,"Dayal, U.",outgoing
1066,2,3.814671718721951e-10,0.028309305373525554,0.0,3,5,0.2573099415204678,"Sips, M.",outgoing
871,2,3.814671718721951e-10,0.028309305373525554,0.0,3,5,0.2573099415204678,"Panse, C.",outgoing
553,2,3.814671718721951e-10,0.028309305373525554,0.0,3,5,0.2573099415204678,"Janetzko, H.",outandin
59,3,3.814671718721951e-10,0.028309305373525554,0.0,3,5,0.2573099415204678,"Bak, P.",outandin
950,2,5.015820806296097e-10,0.029141932002158664,0.0,4,5,0.2573099415204678,"Rexroad, B.",outandin
1049,2,5.015820806296097e-10,0.029141932002158664,0.0,4,5,0.2573099415204678,"Sheleheda, D.",outandin
848,3,6.58163474443373e-10,0.031962118970109504,0.0,5,5,0.2573099415204678,"Oelke, D.",outandin
1102,2,6.58163474443373e-10,0.031962118970109504,0.0,5,5,0.2573099415204678,"Stoffel, A.",outandin
968,2,6.58163474443373e-10,0.031962118970109504,0.0,5,5,0.2573099415204678,"Rohrdantz, C.",outandin
1112,1,6.58163474443373e-10,0.031962118970109504,0.0,5,5,0.2573099415204678,"Strobelt, H.",incoming
840,2,6.094360005354816e-10,0.03096330275229358,5.628412224911352e-05,6,5,0.2573099415204678,"North, S.C.",outgoing
752,2,6.094360005354816e-10,0.03096330275229358,5.628412224911352e-05,6,5,0.2573099415204678,"Mansmann, F.",outandin
258,1,6.970037866686711e-10,0.034166403037013605,0.0006003639706572109,7,5,0.2573099415204678,"Deussen, O.",incoming
606,1,1.3260425338643635e-09,0.04954128440366973,0.0020825125232172004,16,5,0.2573099415204678,"Keim, D.A.",
1304,2,0.03713717332506221,0.05960200327970571,0.0,1,6,0.22333333333333333,"Yost, B.",outandin
646,2,0.05769513353613603,0.060301147013191995,0.0,2,6,0.22333333333333333,"Koren, Y.",outgoing
1005,2,0.042883929605325354,0.059775264917146714,0.0,2,6,0.22333333333333333,"Saraiya, P.",outgoing
681,2,0.042883929605325354,0.059775264917146714,0.0,2,6,0.22333333333333333,"Lee, P.",outandin
237,2,0.10577245180803928,0.07042017510787148,0.0,4,6,0.22333333333333333,"Czerwinski, M.",incoming
787,2,0.10577245180803928,0.07042017510787148,0.0,4,6,0.22333333333333333,"Meyers, B.R.",outandin
331,2,0.17730639641878232,0.07939262985134543,0.0,4,6,0.22333333333333333,"Fernandez, R.",incoming
1041,2,0.08722568670726485,0.06676198419317685,0.0,4,6,0.22333333333333333,"Seo, J.",
617,2,0.08722568670726485,0.06676198419317685,0.0,4,6,0.22333333333333333,"Kim, B.",incoming
508,3,0.08722568670726485,0.06676198419317685,0.0,4,6,0.22333333333333333,"Hoffman, E.",outandin
633,2,0.08722568670726485,0.06676198419317685,0.0,4,6,0.22333333333333333,"Knoblach, S.",outandin
1074,3,0.1517678121469417,0.07164700742682394,6.253791361012614e-05,5,6,0.22333333333333333,"Smith, G.",incoming
1136,2,0.1517678121469417,0.07164700742682394,6.253791361012614e-05,5,6,0.22333333333333333,"Tan, D.S.",outandin
1021,2,0.09648365201382482,0.06083636429437417,0.0,5,6,0.22333333333333333,"Schreiber, F.",outandin
1114,2,0.09648365201382482,0.06083636429437417,0.0,5,6,0.22333333333333333,"Stuckey, P.",outandin
1272,2,0.09648365201382482,0.06083636429437417,0.0,5,6,0.22333333333333333,"Woodward, M.",outandin
1282,1,0.09648365201382482,0.06083636429437417,0.0,5,6,0.22333333333333333,"Wybrow, M.",incoming
755,1,0.1033015667645858,0.061016887630559256,3.752274816607568e-05,6,6,0.22333333333333333,"Marriott, K.",incoming
929,2,0.2626042881499048,0.07701382446254107,0.0,6,6,0.22333333333333333,"Quinn, K.I.",outandin
544,1,0.2739156819367064,0.08001047132878782,0.013508189339787246,8,6,0.22333333333333333,"Isenberg, P.",incoming
340,1,0.31212626244833236,0.0871300471673664,0.004458953240401993,8,6,0.22333333333333333,"Fisher, D.",
839,2,0.277128148030372,0.07788898155870633,0.004483968405846044,9,6,0.22333333333333333,"North, C.",outgoing
298,1,0.3272359269723635,0.07878425720880639,0.00859270933003133,12,6,0.22333333333333333,"Dwyer, T.",incoming
962,3,0.37999603504696733,0.09608734173597415,0.029230220821372947,13,6,0.22333333333333333,"Robertson, G.",outandin
680,1,0.38922581886991015,0.08940300491955856,0.011344377528876882,14,6,0.22333333333333333,"Lee, B.",incoming
