,node,volatility,eign,closeness,betwness,centrality,community,density,name,type
126,1298,2,1.5816422107424463e-50,0.0061162079510703364,0.0,2,31,1.0,"Yap, C.",outandin
127,1014,2,2.402270759402351e-26,0.012232415902140673,0.0,4,32,1.0,"Scheuermann, G.",incoming
128,484,2,2.402270759402351e-26,0.012232415902140673,0.0,4,32,1.0,"Heine, C.",incoming
129,1095,2,2.402270759402351e-26,0.012232415902140673,0.0,4,32,1.0,"Stadler, P.F.",incoming
130,341,2,2.402270759402351e-26,0.012232415902140673,0.0,4,32,1.0,"Flamm, C.",outandin
131,507,2,2.402270759402351e-26,0.012232415902140673,0.0,4,32,1.0,"Hofacker, I.L.",outandin
140,656,2,2.4308448144500427e-36,0.0069899519440803845,0.0,1,33,0.7,"Kumar, G.",outandin
235,567,2,6.907002129118548e-36,0.00978593272171254,0.0,3,33,0.7,"Jia, Y.",outandin
236,505,2,6.907002129118548e-36,0.00978593272171254,0.0,3,33,0.7,"Hoberock, J.",outandin
237,472,2,6.907002129118548e-36,0.00978593272171254,0.0,3,33,0.7,"Hart, J.",outandin
139,383,2,7.50190358767882e-36,0.012232415902140673,5.628412224911352e-05,4,33,0.7,"Garland, M.",outandin
144,147,2,1.5816422107424463e-50,0.0061162079510703364,0.0,2,34,1.0,"Buering, T.",outandin
145,391,2,1.5816422107424463e-50,0.0061162079510703364,0.0,2,34,1.0,"Gerken, J.",outandin
146,945,2,1.5816422107424463e-50,0.0061162079510703364,0.0,2,34,1.0,"Reiterer, H.",outandin
163,144,2,2.4308448144500427e-36,0.0069899519440803845,0.0,1,35,0.7,"Brunsdon, C.",outandin
172,1072,1,6.907002129118548e-36,0.00978593272171254,0.0,3,35,0.7,"Slingsby, A.",incoming
173,1267,1,6.907002129118548e-36,0.00978593272171254,0.0,3,35,0.7,"Wood, J.",incoming
174,205,2,6.907002129118548e-36,0.00978593272171254,0.0,3,35,0.7,"Clarke, K.",outandin
162,299,1,7.50190358767882e-36,0.012232415902140673,5.628412224911352e-05,4,35,0.7,"Dykes, J.",incoming
164,547,2,6.567960574534782e-37,0.009174311926605505,0.0,3,36,1.0,"Ivanov, Y.A.",outandin
165,1274,2,6.567960574534782e-37,0.009174311926605505,0.0,3,36,1.0,"Wren, C.R.",outandin
166,1082,2,6.567960574534782e-37,0.009174311926605505,0.0,3,36,1.0,"Sorokin, A.",outandin
167,600,2,6.567960574534782e-37,0.009174311926605505,0.0,3,36,1.0,"Kaur, I.",outandin
183,753,2,1.811339171395135e-42,0.008154943934760447,0.0,2,37,0.6,"Mao, Y.",outandin
184,268,2,1.811339171395135e-42,0.008154943934760447,0.0,2,37,0.6,"Dillon, J.V.",outandin
250,208,2,1.811339171395135e-42,0.008154943934760447,0.0,2,37,0.6,"Cleveland, W.S.",outandin
251,614,2,1.811339171395135e-42,0.008154943934760447,0.0,2,37,0.6,"Kidwell, P.",outandin
182,676,2,2.8285017780428886e-42,0.012232415902140673,7.504549633215136e-05,4,37,0.6,"Lebanon, G.",outandin
189,105,2,1.0119545555241064e-69,0.0030581039755351682,0.0,1,38,1.0,"Blanch, R.",outandin
190,678,3,1.0119545555241064e-69,0.0030581039755351682,0.0,1,38,1.0,"Lecolinet, E.",outandin
197,620,3,6.567960574534782e-37,0.009174311926605505,0.0,3,39,1.0,"Kim, S.",outgoing
198,453,2,6.567960574534782e-37,0.009174311926605505,0.0,3,39,1.0,"Hagh-Shenas, H.",outgoing
199,541,2,6.567960574534782e-37,0.009174311926605505,0.0,3,39,1.0,"Interrante, V.",outgoing
200,480,2,6.567960574534782e-37,0.009174311926605505,0.0,3,39,1.0,"Healey, C.",outandin
203,1051,2,1.0119545555241064e-69,0.0030581039755351682,0.0,1,40,1.0,"Shen, H.-W.",outandin
204,1177,2,1.0119545555241064e-69,0.0030581039755351682,0.0,1,40,1.0,"Tu, Y.",outandin
205,608,2,1.0119545555241064e-69,0.0030581039755351682,0.0,1,41,1.0,"Kennedy, J.",outgoing
206,415,2,1.0119545555241064e-69,0.0030581039755351682,0.0,1,41,1.0,"Graham, M.",outandin
207,1134,1,1.0119545555241064e-69,0.0030581039755351682,0.0,1,42,1.0,"Tal, A.",outgoing
208,364,2,1.0119545555241064e-69,0.0030581039755351682,0.0,1,42,1.0,"Frishman, Y.",outgoing
218,287,2,1.0119545555241064e-69,0.0030581039755351682,0.0,1,43,1.0,"Draper, G.",outandin
219,957,2,1.0119545555241064e-69,0.0030581039755351682,0.0,1,43,1.0,"Riesenfeld, R.",outandin
223,881,2,1.0119545555241064e-69,0.0030581039755351682,0.0,1,44,1.0,"Paulovich, F.V.",incoming
224,792,2,1.0119545555241064e-69,0.0030581039755351682,0.0,1,44,1.0,"Minghim, R.",incoming
270,849,2,3.52542922485698e-48,0.005504587155963303,0.0,1,45,0.6666666666666666,"Ogawa, M.",outandin
243,810,2,6.538393877600402e-48,0.006880733944954129,0.0,2,45,0.6666666666666666,"Muelder, C.",outandin
263,447,2,6.538393877600402e-48,0.006880733944954129,0.0,2,45,0.6666666666666666,"Gygi, F.",outandin
242,740,1,7.650486320418625e-48,0.009174311926605505,3.752274816607568e-05,3,45,0.6666666666666666,"Ma, K.-L.",
252,187,2,6.567960574534782e-37,0.009174311926605505,0.0,3,46,1.0,"Chen, Y.",outandin
253,1218,2,6.567960574534782e-37,0.009174311926605505,0.0,3,46,1.0,"Wang, L.",outandin
254,276,2,6.567960574534782e-37,0.009174311926605505,0.0,3,46,1.0,"Dong, M.",outandin
255,525,2,6.567960574534782e-37,0.009174311926605505,0.0,3,46,1.0,"Hua, J.",incoming
265,907,1,6.567960574534782e-37,0.009174311926605505,0.0,3,47,1.0,"Piringer, H.",incoming
266,1165,2,6.567960574534782e-37,0.009174311926605505,0.0,3,47,1.0,"Tominski, C.",incoming
267,811,2,6.567960574534782e-37,0.009174311926605505,0.0,3,47,1.0,"Muigg, P.",outandin
268,89,2,6.567960574534782e-37,0.009174311926605505,0.0,3,47,1.0,"Berger, W.",incoming
271,719,1,2.402270759402351e-26,0.012232415902140673,0.0,4,48,1.0,"Liu, S.",incoming
272,283,2,2.402270759402351e-26,0.012232415902140673,0.0,4,48,1.0,"Douma, M.",outandin
273,708,2,2.402270759402351e-26,0.012232415902140673,0.0,4,48,1.0,"Ligierko, G.",outandin
274,33,2,2.402270759402351e-26,0.012232415902140673,0.0,4,48,1.0,"Ancuta, O.",outandin
275,428,2,2.402270759402351e-26,0.012232415902140673,0.0,4,48,1.0,"Gritsai, P.",outandin
276,137,2,1.0119545555241064e-69,0.0030581039755351682,0.0,1,49,1.0,"Bresciani, S.",outandin
277,310,2,1.0119545555241064e-69,0.0030581039755351682,0.0,1,49,1.0,"Eppler, M.J.",outandin
279,206,2,1.5816422107424463e-50,0.0061162079510703364,0.0,2,50,1.0,"Clarkson, E.",outandin
280,256,2,1.5816422107424463e-50,0.0061162079510703364,0.0,2,50,1.0,"Desai, K.",outandin
281,347,2,1.5816422107424463e-50,0.0061162079510703364,0.0,2,50,1.0,"Foley, J.",outandin
292,533,1,1.5816422107424463e-50,0.0061162079510703364,0.0,2,51,1.0,"Hurter, C.",incoming
293,1162,2,1.5816422107424463e-50,0.0061162079510703364,0.0,2,51,1.0,"Tissoires, B.",outandin
294,215,2,1.5816422107424463e-50,0.0061162079510703364,0.0,2,51,1.0,"Conversy, S.",outandin
300,227,2,6.567960574534782e-37,0.009174311926605505,0.0,3,52,1.0,"Crampes, M.",outandin
301,1331,2,6.567960574534782e-37,0.009174311926605505,0.0,3,52,1.0,"de Oliveira-Kumar, J.",outandin
302,933,2,6.567960574534782e-37,0.009174311926605505,0.0,3,52,1.0,"Ranwez, S.",outandin
303,1199,2,6.567960574534782e-37,0.009174311926605505,0.0,3,52,1.0,"Villerd, J.",outandin
304,104,2,1.02654448527051e-17,0.01529051987767584,0.0,5,53,1.0,"Blaas, J.",outandin
305,120,2,1.02654448527051e-17,0.01529051987767584,0.0,5,53,1.0,"Botha, C.",outandin
306,434,2,1.02654448527051e-17,0.01529051987767584,0.0,5,53,1.0,"Grundy, E.",outandin
307,577,2,1.02654448527051e-17,0.01529051987767584,0.0,5,53,1.0,"Jones, M.",outandin
308,673,2,1.02654448527051e-17,0.01529051987767584,0.0,5,53,1.0,"Laramee, R.S.",incoming
309,914,2,1.02654448527051e-17,0.01529051987767584,0.0,5,53,1.0,"Post, F.",outandin
321,741,1,1.5816422107424463e-50,0.0061162079510703364,0.0,2,54,1.0,"MacEachren, A.M.",
322,182,3,1.5816422107424463e-50,0.0061162079510703364,0.0,2,54,1.0,"Chen, J.",outandin
323,897,2,1.5816422107424463e-50,0.0061162079510703364,0.0,2,54,1.0,"Peuquet, D.J.",outandin
